,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25
10,0,0.7545442278052501,-2.206440704011043,-0.004854152974717509,0.17764484325934185,-0.34987017901601153,0.20968596971563627,0.10238273609238246,-0.7108703363572314,0.7330405680272288,-0.29866627569754683,0.6304091193444434,2.276749674750888,-0.8176383993222596,0.17277062050467631,-1.3837760383105204,3.0232168618447828,0.6313051356184279,0.5187012047461327,1.1245305275855688,0.15414317938661276,-0.6487267749153074,0.02215539569824377,-1.4203010295914114,-3.6460652178605857,0.11436461668694393
11,0,-0.1698345269898616,0.571081911318623,-0.1403759559843879,2.5488648678632115,1.5634830856350266,0.46984905214985045,1.1470858208119918,4.08634611892542,0.3401284344695158,-1.1934251686438988,-1.5140926716718817,-2.4175350859931184,-0.7293109990936288,-0.6832640000883673,-1.2056418885008313,-0.900811371811763,-2.319691626609478,0.7814770821840235,0.8780195421741969,1.5474458330830063,-1.6141488307671166,-0.38472240411643,-1.1946301027477955,0.543738634961653,-0.5288180121114902
12,0,2.860061584543912,-5.929168790865252,0.9770714204395619,-0.8962790588006146,-1.4115636237728557,-1.488327205386953,1.4583553076622022,-2.579922729914061,0.35528109393487234,0.00378817788296645,-1.8065253511902566,2.4380837207625627,0.5340262014123196,3.4907970724054294,-0.6831139289142999,2.0019141543901253,1.746011466560645,1.6664968532178874,-1.3494363270358747,0.27332106046891946,-1.653336985142304,2.8718842975813788,-1.003468968976965,-2.924512580603547,-2.4243090868298385
13,0,-1.446645243300466,3.7635776541461285,1.0754555868505349,5.0195734380452075,3.476651397707465,1.243385651684096,0.8217223069309392,2.1855851256924925,0.2817897720150983,-1.399239497050122,2.061530940428904,-6.577479873259796,-0.9524298965864146,-0.8072872097207533,-0.8843588789997954,-2.6675631035813425,-1.197957476848531,-2.2139622676415303,4.4883324197099,-0.4933620418117758,0.2769791539772987,-2.9571489377917657,1.510692522851149,3.262877389699281,0.3955952942077835
14,1,-1.9378084437340273,0.2584404543417451,0.6477245442925258,1.6084039587361034,2.5979647835036883,-1.4972008942993122,0.49467127679616046,-0.9628958249859647,1.127529787291462,0.692602607428913,0.35173747767796093,0.36143759102119755,-0.270147702945088,-2.66795759304265,-1.3921287393641122,1.3327213233857895,-0.7735333261396625,-0.006835454348945093,0.4236283287803765,0.5209716497332184,0.9170326698631088,0.5699639510919104,0.47645363832152393,1.5156264956107686,1.2268089332379901
15,1,-0.9152354169979997,1.2712758867232234,-2.839598894561262,-0.8317762914193343,-1.1094609296043463,-0.05153652524981198,0.011646710836497638,-1.7662858497358056,-0.2694519428605868,2.035334978732732,-1.8629314311032323,0.4372330819971414,0.30979466838596614,-1.7398721144176001,1.7355643513191246,-1.9769563722176149,1.0751785477368156,0.11864719453842319,-0.6092231522888666,-0.2893325136170636,-0.7279538668883587,-3.229587094138088,0.4005501647386014,-0.4325294180548919,0.6052515196211906
16,0,0.8385962006045142,2.3389418203937087,-2.83623573578581,0.37301914607285197,2.031767421439172,1.1535754768634083,-0.8171856983447658,0.8139055842705564,0.30548336768588036,0.8029112142336308,0.6864551150312919,-0.4763597026241078,-2.8437764869232223,-0.9278905701735246,-0.8387127152597842,0.48674946796792856,-0.7957448274477121,-0.44490292118718494,0.7865122512389635,-0.18253618542673677,-0.5403055905146008,0.8533756363900781,-0.12618883107004156,-1.8369222876222635,0.7534212384599376
17,0,-0.8774964834407862,0.16287493880158824,0.5420995892838893,3.865707019299644,3.1220683567574334,-0.011821620890582446,-0.04435823905462309,1.956053460098663,-0.7629975984916915,1.2984908047822987,1.9881926004569288,-3.3030958262784647,-0.9755039217342362,1.1776616791744452,1.2385671291168718,2.0071293028917325,1.3130344099188063,-0.15387580715613333,3.6611670481954532,1.9413160156954867,-0.16181292096927255,0.509536656823089,-0.022532816397889815,-1.3456305783238356,-0.7058886472819343
18,1,-0.9357360104264321,0.12443589029451567,-0.9784800813859525,-6.120164172599935,-0.1609435372324161,-0.9858695671015928,1.357480990787685,-2.9991939341361338,0.027167649041803545,-0.060265884967329,-2.7309004342747722,4.596784601132645,-2.4928607948160892,-2.047033725983002,-1.4804884988675397,-1.926138567909777,-3.40291450692752,-2.1505557018341315,-5.532939698907319,-0.47757626255812213,-0.9065936334954935,2.4458750260051842,-0.369726107778924,2.9970563340213574,-2.8034647865055247
19,1,-2.0250289462843565,-1.362368172391125,0.7025522818237507,1.9063467786139074,0.4637759054811156,-0.934213886284237,0.019392630603382487,0.09920647285641297,0.3533047686560014,2.3553263943558234,2.0417592805774882,0.7102269849428445,1.1304510166941946,-0.6492849753099447,1.6682302227062702,2.505796785649223,3.334600220748285,-0.2656788515158987,3.236667666296987,0.687762716362826,0.1627262517747629,-2.7155063485149014,1.702715545963826,-2.178107965871379,-0.3972275977142152
20,0,-0.7666283578668731,2.1740583165311844,1.1811599766560095,0.08546683978326375,0.774071976783209,-0.555419647079514,0.21265867669272093,0.26592368332836636,0.1811653212917274,-0.3268980705860137,-0.5958437335521544,-1.2232285647226073,-1.0083613445045712,-0.20151013539416907,-1.1899286571481968,-2.1592091348366407,-0.6575388048107067,-1.6111913250338492,0.22547993162724483,-0.4314570902393069,-0.7020695550848024,-2.796373099769121,-0.01983523166908376,2.6007286236031297,-1.8943842079407265
21,0,-3.2436634206431383,-0.33990662593625587,0.49302805369469854,2.412299154256503,0.18653414943133484,0.246112553512024,0.5930826350017183,-0.5325257207412182,-1.1513660144610844,0.41513152346466475,1.2723679388805487,-0.9989565340251603,0.2850557244206048,-1.42459232854061,0.25044651006819085,-0.955165924361114,-0.8225587827497745,-1.0435834446009087,1.810243857095758,0.47745432104820423,-0.7366739673368814,-3.9420742053222173,-0.06177257660980143,-0.21203436280308718,-1.0948583768181868
22,1,0.5896557717977372,0.07471225230696654,0.31598934504208964,-0.09274114490710764,-0.996402895418678,0.614783727230296,-0.805423690466683,-0.7159501612203281,-0.7431544285917766,0.06628554925971794,1.0790188417579833,-0.48226545874764776,0.7078595938566424,0.7896828325412312,-0.17805046475749425,-0.3899445081939852,0.1050416857014963,-0.6689546766252551,-0.5589906747294205,-0.3762763242184583,-0.13239796150681457,-0.13587824331817155,-0.24847234594536022,-0.023152457575810675,0.8813386568585878
23,0,1.119098303967436,0.4232177924072824,-0.8406127805531238,2.1815428453034578,0.7617665493908503,-0.3325172137338979,0.10331661331758216,2.602496019933358,0.8533293764924245,0.670086399099517,0.1753026421976804,0.17796438182393942,-0.5485013608267814,0.08125114972306768,-1.5576402348093858,-0.1759352120457113,-0.8156214573696808,1.0998808242461726,1.2011920336596684,0.4069983881183579,-1.1402307705850034,0.15134082504854462,-0.1792624126988945,-1.7436299889295663,0.3374080088944294
24,1,-2.2286831394871296,1.760944280558147,-0.5159861434253158,1.520418608792121,-0.8424207162645164,1.5258985651306074,0.6877077105179906,0.47867765789993455,0.961754164295678,1.162219466369025,-0.33034852576447066,-0.3393264868597559,-0.4525560360914098,-2.129671520558188,-0.35626000950590647,0.09294630357724266,-0.6449401462709373,-1.1764390846557224,1.1841839518669406,2.8562491495373936,-0.40370631280818364,-0.14450494066387,-1.3149278221974152,-1.1999101105243557,2.467837725643717
25,0,-0.7022556825329201,1.1343855681185087,0.4773067758809284,2.7830833852580286,0.1829964205020234,-0.3338851451329904,-1.089559020538137,1.2656278423218073,0.124035954087752,3.397331898114421,0.7756968290120786,-1.9184881349088139,0.13606486346498964,1.39007462638617,-0.07720946911319104,2.1835155898199563,2.8949046925100963,1.4609162259224415,0.8162972813273393,0.4346443681799688,0.4724284362624864,1.4015491797214856,-0.2450318143250377,-2.779503635608824,0.8872740385052197
26,0,2.253937761584238,-3.880761856022778,-1.183738279312929,0.839756363047732,-0.4436176921465865,-0.24319574904348382,0.7332691090042062,-0.46978107576274053,-0.18384683562301543,-0.4054393026613459,1.0054237879115246,2.9575842943150166,0.3752423793865064,0.4803329042347011,-0.9965318374679043,2.6969678107921804,-0.5296617024199813,1.2922853771556377,0.02447139333523524,1.5061352401530486,-1.0562612444491473,3.3104754989303022,-0.07835264420429613,-4.019810971603588,1.8551351660675424
27,0,-2.3616389334121677,0.49597916480933646,0.7466041897929231,0.96915506498778,0.3523631322077717,0.8571059376069254,0.8337371247404317,0.013844130093498259,1.0013835623689804,-1.890604111093615,0.666549231630948,-2.9312497535622555,-0.13126698309379745,-0.9169166714384722,0.17255408325304933,-0.2841494399006278,-0.47442453787339955,-2.2770826754766196,2.031742945142836,0.8573686600476493,-0.648556913336013,-3.783785650153381,0.6933510419866853,1.750756271007407,0.400889930486545
28,0,-1.3007317261308644,4.922188411759708,0.142854171878385,2.756576468219835,4.615080646440311,-1.3225343242904404,1.6461555477188912,0.2393843113972933,-0.004839335811937385,-1.5547354247899432,-1.0585537627109394,-1.553164901720528,-2.8434254086169477,-3.7194073304640463,-1.4635244900790523,-3.8296655237318338,-2.02586139005865,-2.20893892849952,4.1371934291547605,-0.004526431033957747,-0.288270335721243,-6.125538291708126,0.7650513905604357,4.467653788777958,-1.547695840954544
29,0,0.33226572782902913,-0.16643912293356183,-1.1930901001021617,-0.7674697522036698,0.7433903568360097,-0.819480095769504,0.49954042129299675,-0.31075584369192477,-2.5314854848992128,-1.5477830109015027,0.8403119491017033,2.5720705971520683,-0.9559807253417698,-1.341361196314477,1.0602886867554078,-1.1262290785536488,1.460296139217903,-1.3530255335425574,1.9073541427005407,-1.9056982495929948,-0.2427331859220774,-0.8915811693717856,0.6358648292357565,-0.9347475903160463,-2.3336021115872287
30,1,0.8054580916412177,0.8637890135839689,0.3681857606173354,-2.125259852953311,0.17635586021965927,1.3001620020537767,-0.5273727982981579,-2.2067279390525916,0.5479116546452345,1.5647923489100268,-2.6076823638246807,2.684228495687704,-1.4127457618566952,-2.8113084418786385,-2.8055924902114873,-1.4252224606323554,-2.4883743654472754,-1.5519920599121877,-3.2519738148598605,0.4609054932034108,-0.8419055318722999,0.009756842054578396,0.06012469589570482,1.6087009332656852,-1.473729298041287
31,0,-1.4747699833148256,-1.2777414113095873,1.1652846436081152,-0.28775532764732864,0.08979183601203518,-0.8488716332244177,0.6004929462043627,-0.7483204734125825,-1.2057464868980479,-0.3844362967262916,-0.3228777181077485,1.9449703890726673,-1.5107029513043786,0.8013543257280621,1.5081031387615158,-0.3025704960583316,0.32484327554321857,-0.4472731121316994,2.3741668556726747,-0.23670812743405983,-0.2588318688720562,-1.4624210434117966,1.7319538705436446,-1.3875299985252225,-3.8428921410001893
32,1,-1.234584801810715,-0.23232689105362264,1.0704590049159113,1.2741180502047897,-0.6775396175467879,-1.1119666297368755,0.3432550424032295,-0.7292553729699457,-0.6101650874215144,0.2561142385475526,-0.968980546665726,2.0518238770591783,0.046970704828169806,-1.4065790415061354,-0.24059174857460303,-1.4089046917291548,1.8634748128691485,-0.7949519294468737,1.513617774660181,-0.24574119953862225,0.04414846846068979,0.5176920981524266,1.5592839768879982,-0.9761813719600819,-1.8041537152319906
33,1,-0.8749546449675776,-0.8481447707413483,-1.2595013838824616,-1.1009845951216501,0.19737944126366205,-2.95863079837876,-0.9287862012793183,-2.1219351153538892,0.7974573183079582,1.2121667910136553,-1.807305686156897,2.293497354882688,0.45393416569338946,-1.2363217691018076,1.5802721690018964,-0.2713436481714392,1.702967092109328,-0.24389805076643228,-0.311864414595528,1.560188886010935,-1.0524201957971029,-1.997116408619062,1.1911315241505451,0.62387628896793,-0.5279649384187626
34,0,-1.9739182415137222,1.0817048225215264,0.10120946443936027,2.7211938409432452,1.1904593739642473,-1.7697344632785121,1.733499347527468,-0.5823586372272853,-1.306439517381499,-0.19067489917405359,0.2536827914928194,-1.1550619667554776,-0.7621436090071418,-0.8449002187503657,-1.0844375021611428,-2.808145837793286,-0.8948523993000539,-1.330037661205109,1.2883581815656262,0.32573894854102414,-1.374770327245499,-3.164003685941231,1.1885975266266855,1.2199988515305096,-1.8541462019135184
35,1,1.518680185602648,-1.1837578696472806,-0.43602251628016025,-5.470756300186432,-0.5872051447767798,0.775983017463108,2.37089010912917,-2.6235208826896663,0.7369475777293373,-0.9506695449886428,-2.423441014210726,1.8648798896150875,-0.9436176385743567,-0.5341440551439911,-1.2819232465501773,-1.640624749944417,-1.1494193196340123,-2.0634275113683005,-4.2177850127937075,-2.085812603082747,-0.9930821692202402,1.400844537629936,-1.7754947060423996,2.9638161990905245,-2.4880027357553827
36,1,0.7700259764980886,-2.139782212740366,1.0884920335934865,-2.471093945026766,-0.34949062024278804,-0.7964014641264185,0.7522932314563094,-0.3798797220650336,0.9628251328634932,-0.22923496483556838,-0.7342263584455587,5.0337753340907705,-0.16504287800011588,-0.2694753222306545,-0.021506299584921364,0.45753712497004556,-1.2735136656070707,0.4029646650070179,0.25594409126615647,-0.1872833482862601,0.18133105989741163,0.8986792124835724,-1.246099392725644,-0.14693390035256623,-1.2619887187751544
37,1,1.1630949463376492,1.2805563101880266,0.44323322232932244,-1.056224189759458,0.12615109871742078,0.0006645702950296011,-1.3567708862913768,-0.8317087061627296,0.6518102178500954,-1.722816034074912,0.139505834184231,1.362741795771531,-1.670979340667956,-0.1809782112363759,-1.808933441403831,-0.6459341695319716,-0.04957247753364263,-1.588452405329272,0.38943085377482034,-1.2493171405296355,0.29984342907275724,1.8667567423481586,-0.28624756727534917,0.21168912400804546,-0.11137353720287399
38,1,-0.7793507164600788,-2.736722432470149,0.6471140058342753,2.2089036989221373,-0.2047637474927007,-0.9188277684143175,-0.26941182390589763,0.5121989659180117,-2.316144945082492,-0.4879404884671841,2.7364762944442713,0.8544286587290917,0.7243674327857285,1.7186228137563884,0.9961298736013784,1.9244547036484012,-0.09027710308841537,1.6208499863335852,2.349494313123968,0.12106191114122938,-0.3446066547651452,-1.7649594571997003,-1.1090452164761986,-3.274927088558582,-0.4316847914620191
39,0,-1.435675801744002,2.288522613173051,0.3289660307535945,0.067799906215926,1.1706162365232484,-0.43761079798577446,0.38362814489671637,2.865648101617742,-0.5086906217639099,-1.282359957982502,-0.13967407120295722,-0.9430271691673473,-2.012227406632394,-0.2633799389691911,-1.0363631046081117,0.21919317909515618,-1.1864613714490617,0.35444522582672805,0.27413160791725144,-1.1547377861235804,-0.00824654244071318,-1.0853638064166817,0.45365838078377985,0.35012870501673937,-1.1801165056161256
40,1,0.643210219046507,-0.5310257811171922,0.739959306822143,-1.0377997441791111,0.13298343338367102,1.6460450790891958,0.2048419284954712,0.47824018339902596,0.5510483636166105,1.0112040887788567,0.44541338465686664,0.711845043863322,0.005658354537192649,-0.5728655531981472,-1.1527379059343767,-0.15904795215988207,-1.0303214726903387,-0.8684116988497516,-1.0616260028256879,-1.0749516953589864,-0.10549839132815113,1.0905491734510095,-0.33740410307437674,0.49972453970000136,-1.047893048082345
41,0,1.1843535585832645,0.27516026900839824,1.2607546390855695,2.0483518968138927,1.4634758367027503,0.5163989058017846,-0.3169501098870759,2.2291101478135227,-0.3424429262584354,-0.6002523422967592,0.672350533867505,-1.5773420037316188,-1.8420425256755333,2.09578387359206,-0.7980179515391189,0.928598960907443,-0.34397502171973743,-0.1700214294635005,1.9248846482675093,1.012071513153424,-0.40891083350679736,2.447228889423086,1.6622459912029615,-1.4369789198801393,-1.1147211464829863
42,1,-1.2821509353289258,-0.11175201686286723,-1.3363096248246191,-2.107481040354874,-1.1351843666221761,0.6648916229842874,1.1699430598593519,-0.6039691946681897,2.1442789224401793,0.259919298865284,-3.708754374564509,2.0871172968737146,0.0734203785837423,-3.21621715632178,-0.1931578780786819,-3.1420659208558637,-2.310948426119445,-0.4572625567685096,-1.8142141421784181,0.1610950284031489,-0.7749327683759236,0.5063723780167783,-1.0636500569040925,1.8235803754619284,-0.23073441630888517
43,1,-0.5948609922884678,-1.2686895421405664,-0.8903732848665552,-0.05858462234082526,0.5234753931563286,-1.1660135373180363,-0.18002721722394927,-2.6113795803740185,-0.9902325674611683,-0.3754043707642522,-0.5966275359354,1.8701789227813366,1.090670235551315,-2.858732594431894,1.0817568635209296,-1.3823492181985042,0.8935224500348811,-1.0594716178256955,0.5785435421383095,-0.037975718912040615,-0.45508979584052633,-2.4229534014540968,0.1417496830742259,1.1274873900368756,-0.4790525076080646
44,1,-2.0095884492590943,0.7940405648745057,-2.4627607244778122,-3.2667274277899896,-1.0563889138869973,2.083249258969522,0.5342268445199886,-1.1061950603421633,1.7008556898561604,0.04779719466788276,-2.1160489890155008,-0.10585088571230022,-0.16284875493618264,-2.859650978180292,1.122003660825785,-2.7029307896398254,-2.9926583803028532,-1.1362576244130667,-1.8837230406966232,-0.6849266919327129,-0.9008931350593999,-3.7329859798930984,-0.39570886521776555,2.4113914909231497,0.418058816013571
45,0,-1.3527249328751056,0.3799124894295157,0.21422084774116926,2.0621649356093315,0.28264293594777384,0.313300027229711,-0.21732887611030013,-0.12602862796795833,0.4296823268793199,0.23560726095003057,-0.3447176892172112,-1.5453735209913018,0.7769071756488461,-0.7988888019424575,0.5737523052081815,0.03507258698371524,-0.2264116050538636,1.4317646087742457,1.7102757504886854,-0.22886083866055962,0.7004199980099768,-2.1428851871105645,-1.5414058976830842,-0.024027709518222515,1.7183623817095264
46,1,0.4614155114302307,-1.1480402057005274,-1.262201767109175,-0.5006428316657224,0.7836204724012059,1.0412644565954314,-1.2474326444469572,0.35183698515346395,1.240914168531168,-1.002740571017386,-0.07235385601066241,0.46205428104361795,-0.7922432951623858,-1.5662150709338325,-1.7132755026481366,0.7637494948855742,-2.1248648348567314,-0.2702643604830633,-1.1426649923748764,0.011001340614268128,-1.113917178981638,0.7990102737829087,-0.559021080668646,-0.4176017520065348,0.37985192912866916
47,1,1.145580827477908,0.937625112127669,-1.0065010571248838,-0.28920756807360865,-1.3870905121627148,3.649035170743537,0.9354668950724379,-0.0004998471305504983,0.4651083177692872,0.8958225128090885,-1.5293869030540754,-0.3764915864129529,0.3389592762653118,-2.6057319839668684,-1.2772389537135798,-1.4155358224390895,-0.10447559035543143,-1.215827866751152,-0.8877009901514201,-0.5206701777873035,-0.7620757081829151,-0.9898276511400405,-0.21068369312420857,-0.47500967092963636,0.8986822461465308
48,0,0.40315055662377713,-1.4769502829691372,-1.0994694439149304,0.5400484824600195,1.1006354678109618,-0.08861053567950834,-0.32915575755646737,-1.050987399140097,-0.3776489178203333,-1.327777360983133,-0.21199228769043443,0.7137371994374839,-0.855544151609936,-1.5508420315694322,-0.9184302419689202,0.3886688711078577,0.2121449769089165,-0.3424767802366793,0.6771302961510436,-0.8229939118049474,-1.0489457382789595,-1.1959961527599752,0.3077144813309943,-1.1879729067873184,-1.1775039289497702
49,1,-0.4064426857392959,0.8016476692415827,0.7757107691060491,0.5230302327440411,1.191588980736857,1.5606868724855623,-0.8107174481960476,-0.9706541912458787,2.0374365079101175,0.24154778250338624,-1.0041669410187462,-1.2580553870043276,-2.2158401253070537,-0.5856960757935679,-2.2560038260783895,-0.2923027756433973,-1.3306993267143574,-1.2696218379033937,0.4397768215859886,-0.0016748018616043938,-0.5040094203458554,0.25759047866047013,-1.626523221930429,0.34132349701615733,-1.2776784514447173
50,1,-0.34281730056617876,-0.36125682585890906,-1.8422429928829789,-0.4079607543105298,0.5439330107193839,0.04370662576607906,0.33718363124557094,-2.0880206833868393,-0.4030188623583082,-0.17083394781624872,-0.7464396650421503,0.6267122599889756,0.2696491700534507,-2.272221728305698,1.159376361507054,-1.4518203621650962,0.36404140457546313,-0.5486130587723453,0.8474494770399633,-0.9052279736411263,-0.4984120640289384,-3.2099074676213437,-1.2720805287233088,0.6056371891795326,-0.18317647752911112
51,1,-1.2659557281946332,1.1735397328582495,-2.0714510885498445,-4.637487318462099,-1.2995038781658603,2.342027894088859,0.3994699486784096,-3.665603540624422,1.4109058119498654,0.20694897797632744,-4.442118137233669,1.5705088816080293,0.15566742352628712,-4.658919621504198,0.8213771343539412,-7.182865113717913,-4.0882134142738655,-2.8509782456701314,-3.47990035290106,-1.2687351408656276,-0.7010647544271976,-1.717726958851136,-1.030333775544554,5.664395811761772,-1.1823182028977448
52,1,0.9626010433973277,-1.8091445615129722,-1.573671751401659,-0.5354368449363043,0.9871083116341561,-0.09278078331322234,0.11011864417044681,1.1649342637713842,1.0033293198297697,-0.5917384340742297,-0.25449003273686954,0.1422534237345637,-1.2341709909295606,0.629278866401139,-0.5525757557112654,2.143405342119709,-0.16344330851814481,0.9560132096680464,-0.6698639005400576,-0.12156725366403934,-0.8759982417797633,3.302343229455472,-0.07269948081113387,-1.9915720182378411,-0.13006951275907147
53,0,2.120846553831837,1.8728923599630718,-0.17468147396918748,0.5790662585811355,1.9076976260370404,1.79027724646628,0.7829180582511949,2.675021528664902,1.5175031353531445,1.2925525236059932,-1.0050238109048697,-2.4968667314975543,-1.3894559087995664,-0.3394481355064688,-2.852359394935706,0.454325665988035,0.4010352744755249,-0.027192099153802354,-1.2929029487020767,-1.3315137003738444,-0.22026261861301924,3.474253818346039,-0.536797642223159,0.3340420664098866,-0.3423789205621265
54,1,-0.7108363346686226,0.28352456142151156,0.01727083118472133,-1.1027727794336408,-0.047369222765830825,0.3852103926234094,-1.8494288970415087,-0.22554176568104467,0.02803536215382653,-0.006937832256989069,-2.2139711608817123,1.4881010939316703,-0.4046677680781978,-2.4247375570308725,-1.012865877116126,-0.32908791901983725,-2.0284811672512624,0.43258528109635014,-2.2762335410796264,0.25675714427324897,-0.26685897601569514,-0.3689004037376187,0.10630013649440735,0.8066121025834958,-0.2695364897847193
55,1,-0.33160874716914174,-2.620005183871832,0.7349045031561808,1.7486306852072044,0.3654648364210565,-0.9619918200941407,0.41261050791629067,-0.18400300698400776,-1.6866518034175526,-1.7193688440962822,1.1798624282616805,-0.5523585614006864,0.4886035379229751,1.5489797146693094,1.6056831894922625,2.527663900442135,0.5498474853463897,1.2406648376763265,1.9896686010805495,1.0268423638081796,0.11302739631606477,-0.33103212019555545,2.3854244888462772,-1.8825560574673594,0.683089445316659
56,1,-0.7295252169498551,-2.077351539464877,-1.1659828575559341,2.262989461095284,-0.1417890079668762,0.056765330599419996,-0.9994616275944422,1.074846206004015,-0.1488247605215386,0.6311057723445042,0.6173811406380258,-0.6698967331809119,0.7718863917368645,0.8436215115384428,3.0615029314867157,0.6402983300300247,-0.03158583753948147,0.21340649502034856,2.9313826690001434,3.9546425574726065,-1.7732080088150528,-1.9053018014470005,1.2764244100114919,-2.4105507234844956,0.6674239637431891
